"","Year","Combine","n"
"1868","2015","homegardens",2
"1869","2015","indiansubsistencefarming",2
"1870","2015","ipomoeabatatas",2
"1871","2015","landdegradation",2
"1872","2015","landscape",2
"1873","2015","landusechange",2
"1874","2015","landusesuitability",2
"1875","2015","livelihoods",2
"1876","2015","localknowledge",2
"1877","2015","mixedfarming",2
"1878","2015","networkconnectivity",2
"1879","2015","oryzasativa",2
"1880","2015","pakistan",2
"1881","2015","paradigmshift",2
"1882","2015","participatoryapproach",2
"1883","2015","physiologicalresponse",2
"1884","2015","plateau",2
"1885","2015","populationstructure",2
"1886","2015","povertyalleviation",2
"1887","2015","principalcomponentanalysis",2
"1888","2015","prioritization",2
"1889","2015","regimeshift",2
"1890","2015","research",2
"1891","2015","rice",2
"1892","2015","ruraldevelopment",2
"1893","2015","rusle",2
"1894","2015","simplesequencerepeat",2
"1895","2015","socioeconomicconditions",2
"1896","2015","socioeconomics",2
"1897","2015","soilloss",2
"1898","2015","soilproductivity",2
"1899","2015","soils",2
"1900","2015","surveys",2
"1901","2015","sustainableintensification",2
"1902","2015","sweetpotato",2
"1903","2015","transitionpressure",2
"1904","2015","trends",2
"1905","2015","waterconservation",2
"1906","2015","wildpopulation",2
"1907","2015","women",2
"1908","2015","yangtzebasin",2
"1909","2015","yieldresponse",2
"1910","2015","abovegroundbiomass",1
"1911","2015","adaptivemanagement",1
"1912","2015","adolescentgirls",1
"1913","2015","adoption",1
"1914","2015","adult",1
"1915","2015","advisoryservices",1
"1916","2015","afghanistan",1
"1917","2015","agriculturaldevelopment",1
"1918","2015","agriculturalextensionservices",1
"1919","2015","agriculturalheritage",1
"1920","2015","agriculturalinitiatives",1
"1921","2015","agriculturalinstitutions",1
"1922","2015","agriculturalirrigation",1
"1923","2015","agriculturalmultifunctionality",1
"1924","2015","agriculturaloutlook",1
"1925","2015","agriculturalpractice",1
"1926","2015","agriculturalresearch",1
"1927","2015","agriculturalsoil",1
"1928","2015","agriculturalsystem",1
"1929","2015","agriculturaltechnology",1
"1930","2015","agriculturalzones",1
"1931","2015","agricultureofchina",1
"1932","2015","agro-biodiversity",1
"1933","2015","agro-ecosystem",1
"1934","2015","agro-morphologicalvariation",1
"1935","2015","agrobiodiversity",1
"1936","2015","agrobiodiversitymanagement",1
"1937","2015","agrochemical",1
"1938","2015","agroecology",1
"1939","2015","agroforestry",1
"1940","2015","agronomicinnovations",1
"1941","2015","anacardiumoccidentale",1
"1942","2015","analysis",1
"1943","2015","androidapplets",1
"1944","2015","animalfeed",1
"1945","2015","animalia",1
"1946","2015","antinutritionalfactors",1
"1947","2015","applets",1
"1948","2015","aquaticecosystem",1
"1949","2015","arablefarming",1
"1950","2015","arecanut",1
"1951","2015","aromaticrice",1
"1952","2015","arunachalpradesh",1
"1953","2015","asia",1
"1954","2015","asia-pacificregion",1
"1955","2015","asianldcs",1
"1956","2015","asianmonsoon",1
"1957","2015","australia",1
"1958","2015","bangladesh",1
"1959","2015","bargainingpower",1
"1960","2015","barnyardmilletcoregermplasm",1
"1961","2015","berberidaceae",1
"1962","2015","berberislycium",1
"1963","2015","biodiversityconservation",1
"1964","2015","bioeconomicmodelling",1
"1965","2015","biologicalcharacteristics",1
"1966","2015","biologicalinvasion",1
"1967","2015","biomass",1
"1968","2015","bioticandabioticstress",1
"1969","2015","buxa",1
"1970","2015","cajanuscajan",1
"1971","2015","calorificdeficiency",1
"1972","2015","camellia",1
"1973","2015","capacity-building",1
"1974","2015","carminative",1
"1975","2015","carthamuslanatus",1
"1976","2015","carthamusoxyacanthus",1
"1977","2015","cateringservice",1
"1978","2015","certification",1
"1979","2015","cgrfa",1
"1980","2015","characterisation",1
"1981","2015","chinaagriculturalmonitoringandearly-warningsystem(cames)",1
"1982","2015","chromosomenumber",1
"1983","2015","citrusmaxima",1
"1984","2015","climate",1
"1985","2015","climatechangeeffects",1
"1986","2015","climatechangeimpact",1
"1987","2015","climatechangerainfedagricultureadaptationresilienceclimatesmartagriculture",1
"1988","2015","climaticconditions",1
"1989","2015","coefficients",1
"1990","2015","coexistence",1
"1991","2015","colletotrichum",1
"1992","2015","commonbean",1
"1993","2015","communitypartnership",1
"1994","2015","comparativeanalysis",1
"1995","2015","comparativestudy",1
"1996","2015","competitioninteractions",1
"1997","2015","composttime",1
"1998","2015","conceptualframework",1
"1999","2015","consensus",1
"2000","2015","conservationagriculture",1
"2001","2015","conservationgenetics",1
"2002","2015","conservationpractices",1
"2003","2015","conservationstatus",1
"2004","2015","conservationstrategy",1
"2005","2015","consolidation",1
"2006","2015","consumerbehaviour",1
"2007","2015","consumersegmentation",1
"2008","2015","consumervalue",1
"2009","2015","consumptionandcommerce",1
"2010","2015","consumptionexpenditure",1
"2011","2015","controlledstudy",1
"2012","2015","cost-benefitanalysis",1
"2013","2015","costanalysis",1
"2014","2015","coverandmanagementfactor",1
"2015","2015","crataegus",1
"2016","2015","cropland",1
"2017","2015","croplandproductionsystem",1
"2018","2015","cropmanagement",1
"2019","2015","croppingpattern",1
"2020","2015","croppingsystem",1
"2021","2015","croppingsystemregion",1
"2022","2015","croppingsystems",1
"2023","2015","cropplant",1
"2024","2015","croprotationsystem",1
"2025","2015","cultivar",1
"2026","2015","cultivationintensity",1
"2027","2015","culturalgroups",1
"2028","2015","decadalvariation",1
"2029","2015","decomposition",1
"2030","2015","deficitirrigation",1
"2031","2015","deforestation",1
"2032","2015","demographicsurvey",1
"2033","2015","demography",1
"2034","2015","determinants",1
"2035","2015","developingworld",1
"2036","2015","development",1
"2037","2015","developmenttheory",1
"2038","2015","dicotyledon",1
"2039","2015","diet",1
"2040","2015","dietarydiversity",1
"2041","2015","digestivedisorders",1
"2042","2015","digestivesystemdiseases",1
"2043","2015","digestivesystemfunctiondisorder",1
"2044","2015","dioscoreaalata",1
"2045","2015","directseededrice",1
"2046","2015","disasters",1
"2047","2015","diseasemanagement",1
"2048","2015","diva-gis",1
"2049","2015","diversity",1
"2050","2015","diversityindex",1
"2051","2015","diversitysystems",1
"2052","2015","domestication",1
"2053","2015","drought",1
"2054","2015","dssat",1
"2055","2015","easternindia",1
"2056","2015","echinochloaesculenta",1
"2057","2015","echinochloafrumentacea",1
"2058","2015","echinochloaspp",1
"2059","2015","ecologicaldynamics",1
"2060","2015","ecologicalmanagementpestinsects",1
"2061","2015","economicanalysis",1
"2062","2015","economicandsocialeffects",1
"2063","2015","economiccharacterization",1
"2064","2015","economiccost",1
"2065","2015","economicgrowth",1
"2066","2015","economicsystem",1
"2067","2015","economicvalue",1
"2068","2015","ediblegrain",1
"2069","2015","educationalstatus",1
"2070","2015","elevation",1
"2071","2015","elevationgradient",1
"2072","2015","emergingmarkets",1
"2073","2015","employment",1
"2074","2015","environmentalbenefits",1
"2075","2015","environmentaldamage",1
"2076","2015","environmentaleconomics",1
"2077","2015","environmentalfluctuations",1
"2078","2015","environmentalimpact",1
"2079","2015","environmentalkuznetscurve",1
"2080","2015","environmentalkuznetscurves",1
"2081","2015","environmentalsustainability",1
"2082","2015","erosion",1
"2083","2015","ethnobotany",1
"2084","2015","ethnology",1
"2085","2015","ethnomedicine",1
"2086","2015","eucalyptuscamaldulensis",1
"2087","2015","evergreentree",1
"2088","2015","exsituconservation",1
"2089","2015","extremeweatherevents",1
"2090","2015","facilitatingandinhibitingfactors",1
"2091","2015","farmerfieldschools",1
"2092","2015","farmerhousehold",1
"2093","2015","farmerorganizationpapertyperesearchpaper",1
"2094","2015","farmers",1
"2095","2015","farmers'organization",1
"2096","2015","farmers'satisfaction",1
"2097","2015","farmersrights",1
"2098","2015","farmheterogeneity",1
"2099","2015","farmingsystem",1
"2100","2015","farmingsystems",1
"2101","2015","farmtypology",1
"2102","2015","female",1
"2103","2015","fodder",1
"2104","2015","foodandnutritionsecurity",1
"2105","2015","foodconsumption",1
"2106","2015","foodgrain",1
"2107","2015","foodintake",1
"2108","2015","foodproducts",1
"2109","2015","foodquality",1
"2110","2015","foodretailing",1
"2111","2015","forestcover",1
"2112","2015","forestdynamics",1
"2113","2015","forestmanagement",1
"2114","2015","forestproduct",1
"2115","2015","forestry",1
"2116","2015","forestrypractice",1
"2117","2015","fruit",1
"2118","2015","functionalgenomics",1
"2119","2015","fuzzymathematics",1
"2120","2015","gangeticplain",1
"2121","2015","gender",1
"2122","2015","genderrelations",1
"2123","2015","genebank",1
"2124","2015","genebanksstandards",1
"2125","2015","genecluster",1
"2126","2015","genedonor",1
"2127","2015","genes",1
"2128","2015","genetic",1
"2129","2015","geneticimprovements",1
"2130","2015","geneticpolymorphism",1
"2131","2015","geneticresource",1
"2132","2015","geneticvariability",1
"2133","2015","geneticvariation",1
"2134","2015","genomicresources",1
"2135","2015","genotype",1
"2136","2015","geographicdistribution",1
"2137","2015","geographicinformationsystem",1
"2138","2015","germplasmconservation",1
"2139","2015","giahs",1
"2140","2015","gis",1
"2141","2015","globalpoultrytrade",1
"2142","2015","globec",1
"2143","2015","glycinemax",1
"2144","2015","governments",1
"2145","2015","grain(agriculturalproduct)",1
"2146","2015","grainyield",1
"2147","2015","grapefruit",1
"2148","2015","greenhousegas",1
"2149","2015","grossdomesticproduct",1
"2150","2015","growthanddevelopment",1
"2151","2015","growthrate",1
"2152","2015","hexapoda",1
"2153","2015","highlandaquaticresources",1
"2154","2015","himalayanregion",1
"2155","2015","hostileenvironments",1
"2156","2015","householdfoodsecurity",1
"2157","2015","householdincome",1
"2158","2015","hybrid",1
"2159","2015","iaritechnologies",1
"2160","2015","ideology",1
"2161","2015","improvedagronomicpractices",1
"2162","2015","indianhimalayas",1
"2163","2015","indianrice",1
"2164","2015","indigenouspeople",1
"2165","2015","industrialstructures",1
"2166","2015","inlelake",1
"2167","2015","integratedapproach",1
"2168","2015","integratedframework",1
"2169","2015","intellectualpropertyrights",1
"2170","2015","interdisciplinaryapproach",1
"2171","2015","intraspecificcompetition",1
"2172","2015","introducedspecies",1
"2173","2015","invasivespecies",1
"2174","2015","investment",1
"2175","2015","ipc",1
"2176","2015","ipr",1
"2177","2015","irrigation",1
"2178","2015","irrigation(agriculture)",1
"2179","2015","isolationandpurification",1
"2180","2015","issr",1
"2181","2015","jammuandkashmir",1
"2182","2015","japonica",1
"2183","2015","japonicarice",1
"2184","2015","juniperus",1
"2185","2015","jutpani",1
"2186","2015","kashmir",1
"2187","2015","kitchengarden",1
"2188","2015","kiwifruit",1
"2189","2015","knowledge",1
"2190","2015","knowledgelevel",1
"2191","2015","kuznetscurve",1
"2192","2015","labileandrecalcitrantc",1
"2193","2015","lake",1
"2194","2015","lakes",1
"2195","2015","landconsolidation",1
"2196","2015","landforms",1
"2197","2015","landrace",1
"2198","2015","laterite",1
"2199","2015","leaching",1
"2200","2015","legume",1
"2201","2015","lemons",1
"2202","2015","livelihood",1
"2203","2015","livelihoodenhancement",1
"2204","2015","livelihoodsdiversification",1
"2205","2015","livelihoodstrategies",1
"2206","2015","livingresource",1
"2207","2015","livingstandard",1
"2208","2015","localadaptation",1
"2209","2015","localadaptivecapacity",1
"2210","2015","localgovernment",1
"2211","2015","long-termchange",1
"2212","2015","longchuanvalley",1
"2213","2015","lonicera",1
"2214","2015","lowland",1
"2215","2015","lythraceae",1
"2216","2015","machinery",1
"2217","2015","macrotylomauniflorum",1
"2218","2015","majorclinicalstudy",1
"2219","2015","male",1
"2220","2015","malushonanensis",1
"2221","2015","malusxdomestica",1
"2222","2015","mangoindustry",1
"2223","2015","maratlongriwildlifesanctuary",1
"2224","2015","marginalfarmers",1
"2225","2015","marketingchannelschoices",1
"2226","2015","marsh",1
"2227","2015","maximumandminimumtemperatures",1
"2228","2015","medicinal",1
"2229","2015","medicinalbioresources",1
"2230","2015","medicinalplant",1
"2231","2015","medicinalproperties",1
"2232","2015","medicine",1
"2233","2015","micronutrientdeficiencies",1
"2234","2015","microtopography",1
"2235","2015","middleaged",1
"2236","2015","migration",1
"2237","2015","mikania",1
"2238","2015","mikaniamicrantha",1
"2239","2015","mile-a-minute",1
"2240","2015","minimumtillage",1
"2241","2015","mitigation",1
"2242","2015","model",1
"2243","2015","models",1
"2244","2015","modernization",1
"2245","2015","molecularbiology",1
"2246","2015","molecularmarker",1
"2247","2015","monocotyledon",1
"2248","2015","moraceae",1
"2249","2015","morusalba",1
"2250","2015","morusnigra",1
"2251","2015","motivation",1
"2252","2015","mountainregions",1
"2253","2015","multicriteriaanalysis",1
"2254","2015","multifunctionalagriculture",1
"2255","2015","multifunctionality",1
"2256","2015","multifunctionalrural",1
"2257","2015","myanmar",1
"2258","2015","nativespecies",1
"2259","2015","naturalresources",1
"2260","2015","nitrogen",1
"2261","2015","nonhuman",1
"2262","2015","northwesthimalayas",1
"2263","2015","nrhotspots",1
"2264","2015","ntfps",1
"2265","2015","nut",1
"2266","2015","nutraceuticalandnutritionalcomposition",1
"2267","2015","nutrientacquisition",1
"2268","2015","nutrientdeficiency",1
"2269","2015","nutrients",1
"2270","2015","nutritionalsecurity",1
"2271","2015","nutritionalstatus",1
"2272","2015","nutritionalvalue",1
"2273","2015","nutritionmanagement",1
"2274","2015","oceanecosystem",1
"2275","2015","oleaferruginea",1
"2276","2015","olivetree",1
"2277","2015","on-farmresearch",1
"2278","2015","opportunitycosts",1
"2279","2015","oranges",1
"2280","2015","organicagriculture",1
"2281","2015","organicamendments",1
"2282","2015","organicmatter",1
"2283","2015","organicmatterproduction",1
"2284","2015","organismalinteractions",1
"2285","2015","origin",1
"2286","2015","oryza",1
"2287","2015","overexploitation",1
"2288","2015","oxalidaceae",1
"2289","2015","paddyfarming",1
"2290","2015","paddyfield",1
"2291","2015","paleoecologicaltimeseries",1
"2292","2015","paleoecology",1
"2293","2015","paraextensionworkers",1
"2294","2015","parispolyphylla",1
"2295","2015","partnerships",1
"2296","2015","patents",1
"2297","2015","perception",1
"2298","2015","perceptions",1
"2299","2015","pestcontrol",1
"2300","2015","pharmacological",1
"2301","2015","phaseolusvulgaris",1
"2302","2015","phosphoruslevels",1
"2303","2015","physalis",1
"2304","2015","physiology",1
"2305","2015","phytomass",1
"2306","2015","pimodel",1
"2307","2015","pimodels",1
"2308","2015","pisces",1
"2309","2015","plant",1
"2310","2015","plantdiversity",1
"2311","2015","plantextract",1
"2312","2015","plantextracts",1
"2313","2015","plantgene",1
"2314","2015","plantphysiologicalphenomena",1
"2315","2015","plantphysiology",1
"2316","2015","plants",1
"2317","2015","plantweeds",1
"2318","2015","policyreform",1
"2319","2015","pollution",1
"2320","2015","polymorphism",1
"2321","2015","populationdistribution",1
"2322","2015","populationgenetics",1
"2323","2015","populationgroup",1
"2324","2015","populationgroups",1
"2325","2015","populationstatus",1
"2326","2015","postharvestprocessing",1
"2327","2015","poultryindustry",1
"2328","2015","poverty",1
"2329","2015","precipitation",1
"2330","2015","precipitationintensity",1
"2331","2015","preventionandcontrol",1
"2332","2015","production",1
"2333","2015","productivity",1
"2334","2015","profitability",1
"2335","2015","projection",1
"2336","2015","protectedarea",1
"2337","2015","protectionofplantvariety",1
"2338","2015","psb",1
"2339","2015","publication",1
"2340","2015","publichealth",1
"2341","2015","pulseproductivity",1
"2342","2015","pyrus",1
"2343","2015","qualityoflife",1
"2344","2015","quantitativeanalysis",1
"2345","2015","questionnaire",1
"2346","2015","questionnairesurvey",1
"2347","2015","rainfallerosivity",1
"2348","2015","rajshahi",1
"2349","2015","redlist",1
"2350","2015","redliststatus",1
"2351","2015","regionaleconomy",1
"2352","2015","regionalplanning",1
"2353","2015","regressionanalysis",1
"2354","2015","regulatoryframework",1
"2355","2015","researchmethod",1
"2356","2015","reservoirs(water)",1
"2357","2015","residencecharacteristics",1
"2358","2015","residentpopulation",1
"2359","2015","residents'perceptions",1
"2360","2015","residuemanagement",1
"2361","2015","residueretention",1
"2362","2015","resource-useefficiency",1
"2363","2015","resourceallocation",1
"2364","2015","resourceavailability",1
"2365","2015","reviseduniversalsoillossequation",1
"2366","2015","reviseduniversalsoillossequations",1
"2367","2015","rice-wheatcroppingsystems",1
"2368","2015","risk",1
"2369","2015","riskassessment",1
"2370","2015","rootinteraction",1
"2371","2015","ruralarea",1
"2372","2015","ruralareas",1
"2373","2015","ruraleconomy",1
"2374","2015","ruralmodernizationparadigm",1
"2375","2015","ruralplanning",1
"2376","2015","ruralpopulation",1
"2377","2015","ruraltransition",1
"2378","2015","scientificinstitutions",1
"2379","2015","sedimentation",1
"2380","2015","sedimenttransport",1
"2381","2015","semistructuredinterview",1
"2382","2015","sensormesh",1
"2383","2015","sensoryperception",1
"2384","2015","shan",1
"2385","2015","shiftingagriculture",1
"2386","2015","shrub",1
"2387","2015","sirajganj",1
"2388","2015","smallholder",1
"2389","2015","socialjustice",1
"2390","2015","socio-economiccharacteristics",1
"2391","2015","socioeconomicstatus",1
"2392","2015","soilacidification",1
"2393","2015","soilanalysis",1
"2394","2015","soilandwaterconservation",1
"2395","2015","soilbiodiversity",1
"2396","2015","soilcarbon",1
"2397","2015","soildegradation",1
"2398","2015","soilerosion",1
"2399","2015","soillossratio",1
"2400","2015","soilnutrient",1
"2401","2015","soilnutrients",1
"2402","2015","soilorganicmatter",1
"2403","2015","soilpollution",1
"2404","2015","soilproperty",1
"2405","2015","soilprotectionmeasures",1
"2406","2015","soilremediation",1
"2407","2015","soilsurvey",1
"2408","2015","soilsurveys",1
"2409","2015","soiltexture",1
"2410","2015","solanumtuberosum",1
"2411","2015","sourcesofinformation",1
"2412","2015","southasia",1
"2413","2015","southeastasia",1
"2414","2015","spa-fuzzymodel",1
"2415","2015","spatio-temporalanalysis",1
"2416","2015","spatiotemporalanalysis",1
"2417","2015","speciesconservation",1
"2418","2015","statisticsandnumericaldata",1
"2419","2015","students",1
"2420","2015","surveysandquestionnaires",1
"2421","2015","sustainableagriculturalintensification",1
"2422","2015","sustainableagriculture",1
"2423","2015","sustainablecropproduction",1
"2424","2015","sustainableproduction",1
"2425","2015","sustainableutilization",1
"2426","2015","swatvalley",1
"2427","2015","swieteniamacrophylla",1
"2428","2015","systemtransition",1
"2429","2015","systemtransitions",1
"2430","2015","technologyaccess",1
"2431","2015","technologycommercialization",1
"2432","2015","technologyprotection",1
"2433","2015","temperateenvironment",1
"2434","2015","theoretical",1
"2435","2015","theoreticalmodel",1
"2436","2015","tibetan",1
"2437","2015","tibetans",1
"2438","2015","timber",1
"2439","2015","timeseries",1
"2440","2015","timeseriesanalysis",1
"2441","2015","tolerance",1
"2442","2015","totalcstock",1
"2443","2015","totalorganiccarbon",1
"2444","2015","trade-off",1
"2445","2015","trademarks",1
"2446","2015","traditional",1
"2447","2015","traditionalhealer",1
"2448","2015","traditionalmedicine",1
"2449","2015","transitionaleconomy",1
"2450","2015","tree-farming",1
"2451","2015","treesonfarmland",1
"2452","2015","treesoutsideforests",1
"2453","2015","tuber",1
"2454","2015","underutilizedspecies",1
"2455","2015","upland",1
"2456","2015","uplandregion",1
"2457","2015","urbanpopulation",1
"2458","2015","utilization",1
"2459","2015","vegetation",1
"2460","2015","vegetationstrips",1
"2461","2015","vignaradiata",1
"2462","2015","vignaradiatavar.radiata",1
"2463","2015","village",1
"2464","2015","vine",1
"2465","2015","voluntaryorganization",1
"2466","2015","vulnerability",1
"2467","2015","vulnerabilityassessment",1
"2468","2015","water-savingagriculture",1
"2469","2015","water-savingagricultures",1
"2470","2015","waterpollution",1
"2471","2015","waterquality",1
"2472","2015","watershed",1
"2473","2015","watersupply",1
"2474","2015","watersustainability",1
"2475","2015","wateruse",1
"2476","2015","weathervariability",1
"2477","2015","weed",1
"2478","2015","weedcontrol",1
"2479","2015","weedmulch",1
"2480","2015","westbengal",1
"2481","2015","wetland",1
"2482","2015","wetlands",1
"2483","2015","wildediblefruit",1
"2484","2015","wildedibleplants",1
"2485","2015","wildspecies",1
"2486","2015","yieldgaps",1
"2487","2015","yieldstress",1
"2488","2015","yulongsnowmountains",1
"2489","2015","zero-tillage",1
"2490","2015","zerotillage",1
"2491","2015","zerotilledgreengram",1
"2492","2016","",30
"2493","2016","china",20
"2494","2016","foodsecurity",14
"2495","2016","agriculture",12
"2496","2016","climatechange",11
"2497","2016","india",8
"2498","2016","biodiversity",7
"2499","2016","crops",7
"2500","2016","alternativeagriculture",6
"2501","2016","crop",6
"2502","2016","geneticvariation",6
"2503","2016","nepal",6
"2504","2016","sustainability",6
"2505","2016","agribusiness",5
"2506","2016","agricultural",5
"2507","2016","agriculturalecosystem",5
"2508","2016","agriculturalland",5
"2509","2016","animals",5
"2510","2016","cropproduction",5
"2511","2016","cropyield",5
"2512","2016","millet",5
"2513","2016","triticumaestivum",5
"2514","2016","wheat",5
"2515","2016","agriculturalintensification",4
"2516","2016","agriculturalpolicy",4
"2517","2016","animal",4
"2518","2016","carbonsequestration",4
"2519","2016","diversity",4
"2520","2016","rice",4
"2521","2016","sustainableagriculture",4
"2522","2016","adaptivemanagement",3
"2523","2016","agriculturalsustainability",3
"2524","2016","agroforestry",3
"2525","2016","animalia",3
"2526","2016","barley",3
"2527","2016","biocontrol",3
"2528","2016","foodproduction",3
"2529","2016","geneticdiversity",3
"2530","2016","genetics",3
"2531","2016","growth",3
"2532","2016","livelihood",3
"2533","2016","organicfarming",3
"2534","2016","ownership",3
"2535","2016","perception",3
"2536","2016","plant",3
"2537","2016","procedures",3
"2538","2016","sustainabledevelopment",3
"2539","2016","uttarakhand",3
"2540","2016","agriculturalproduction",2
"2541","2016","agriculturalworker",2
"2542","2016","agrobiodiversityconservation",2
"2543","2016","agroindustry",2
"2544","2016","agronomy",2
"2545","2016","allele",2
"2546","2016","bangladesh",2
"2547","2016","beekeeping",2
"2548","2016","biotechnology",2
"2549","2016","capitals",2
"2550","2016","carbondioxide",2
"2551","2016","cattle",2
"2552","2016","cereal",2
"2553","2016","cereals",2
"2554","2016","chlorophyll",2
"2555","2016","competitiveadvantage",2
"2556","2016","conservationtillage",2
"2557","2016","cost-benefitanalysis",2
"2558","2016","cropdiversity",2
"2559","2016","developmentandaging",2
"2560","2016","economics",2
"2561","2016","ecosystem",2
"2562","2016","ecosystemresilience",2
"2563","2016","ecosystemservice",2
"2564","2016","endophyticmicrobes",2
"2565","2016","fagopyrumesculentum",2
"2566","2016","farmingsystem",2
"2567","2016","fieldmethod",2
"2568","2016","flue-curedtobacco",2
"2569","2016","foodsupply",2
"2570","2016","forest",2
"2571","2016","geneticmarker",2
"2572","2016","geneticresource",2
"2573","2016","geneticresources",2
"2574","2016","genomics",2
"2575","2016","governance",2
"2576","2016","greenhousegas",2
"2577","2016","greenrevolution",2
"2578","2016","heterozygosity",2
"2579","2016","himalayas",2
"2580","2016","homegarden",2
"2581","2016","hplc",2
"2582","2016","human",2
"2583","2016","humicacid",2
"2584","2016","industry",2
"2585","2016","insecticide",2
"2586","2016","interaction",2
"2587","2016","introgression",2
"2588","2016","landrace",2
"2589","2016","landuse",2
"2590","2016","maize",2
"2591","2016","malnutrition",2
"2592","2016","marketingcapability",2
"2593","2016","methane",2
"2594","2016","microsatellitedna",2
"2595","2016","microsatelliterepeats",2
"2596","2016","millets",2
"2597","2016","mountainregion",2
"2598","2016","nitrousoxide",2
"2599","2016","northwesternchina",2
"2600","2016","oilseeds",2
"2601","2016","organiccarbon",2
"2602","2016","oryza",2
"2603","2016","oryzasativa",2
"2604","2016","paleodiet",2
"2605","2016","phenolicacids",2
"2606","2016","plantbreeding",2
"2607","2016","plantgrowthpromotion",2
"2608","2016","plants(botany)",2
"2609","2016","policyimplementation",2
"2610","2016","politicalgeography",2
"2611","2016","populationstructure",2
"2612","2016","poverty",2
"2613","2016","principalcomponentanalysis",2
"2614","2016","pulses",2
"2615","2016","reorganizationactions",2
"2616","2016","resilience",2
"2617","2016","ricelandraces",2
"2618","2016","rubberplantations",2
"2619","2016","shiftingcultivation",2
"2620","2016","smallholder",2
"2621","2016","socialcapital",2
"2622","2016","socioeconomicconditions",2
"2623","2016","socioeconomicimpact",2
"2624","2016","soilfertility",2
"2625","2016","soils",2
"2626","2016","spinach",2
"2627","2016","stableisotopes",2
"2628","2016","sustainableintensification",2
"2629","2016","totalfactorproductivity",2
"2630","2016","traditionalknowledge",2
"2631","2016","virulence",2
"2632","2016","vulnerability",2
"2633","2016","yield",2
"2634","2016","yunnan",2
"2635","2016","zeamays",2
"2636","2016","abandonedland",1
"2637","2016","adaptation",1
"2638","2016","adaptationstrategy",1
"2639","2016","adaptivestrategies",1
"2640","2016","adaptivestrategy",1
"2641","2016","afghanistan",1
"2642","2016","agedistribution",1
"2643","2016","agri-environmentalpolicy",1
"2644","2016","agribusinessmodel",1
"2645","2016","agriculturalbiotechnology",1
"2646","2016","agriculturalcommunities",1
"2647","2016","agriculturaldevelopment",1
"2648","2016","agriculturaleconomics",1
"2649","2016","agriculturalfinance",1
"2650","2016","agriculturalheritagesystemstourism",1
"2651","2016","agriculturallandscapes",1
"2652","2016","agriculturalproductions",1
"2653","2016","agriculturalresearch",1
"2654","2016","agriculturaltechnology",1
"2655","2016","agriculturebiodiversity",1
"2656","2016","agrihorticulturesystems",1
"2657","2016","agritourism",1
"2658","2016","agro-pastoralism",1
"2659","2016","agrobiodiversity",1
"2660","2016","agroecosystemplanning",1
"2661","2016","ahp",1
"2662","2016","akha",1
"2663","2016","albizia",1
"2664","2016","alnus",1
"2665","2016","alps",1
"2666","2016","alternariabrassicicola",1
"2667","2016","alternativefoodresources",1
"2668","2016","analyticalhierarchyprocess",1
"2669","2016","andforestpolicies",1
"2670","2016","animalhusbandry",1
"2671","2016","antagonisticactivity",1
"2672","2016","anthropobiome",1
"2673","2016","anti-oxidantactivities",1
"2674","2016","antioxidant",1
"2675","2016","antioxidantactivity",1
"2676","2016","antioxidants",1
"2677","2016","article",1
"2678","2016","artisanfarmers",1
"2679","2016","atmosphericnitrogen",1
"2680","2016","autochthonouslandraces",1
"2681","2016","bacteria",1
"2682","2016","bacteriology",1
"2683","2016","bakanaedisease",1
"2684","2016","barcoding",1
"2685","2016","basmati",1
"2686","2016","beeswax",1
"2687","2016","belowgroundbiomass",1
"2688","2016","benefitsharing",1
"2689","2016","biochemistry",1
"2690","2016","biogeochemicalcycle",1
"2691","2016","biological",1
"2692","2016","biologicalcontrol",1
"2693","2016","biologicalmaterials",1
"2694","2016","biologicalpestcontrol",1
"2695","2016","biospherics",1
"2696","2016","bootstrap-malmquist",1
"2697","2016","bootstrapping",1
"2698","2016","borders",1
"2699","2016","bos",1
"2700","2016","brandmanagement",1
"2701","2016","brassicanapus",1
"2702","2016","breeding",1
"2703","2016","bronzeage",1
"2704","2016","businessobstacles",1
"2705","2016","businessperformance",1
"2706","2016","cajanuscajan",1
"2707","2016","capital",1
"2708","2016","carbon",1
"2709","2016","carbonemission",1
"2710","2016","carbonequivalentemission",1
"2711","2016","carbonflux",1
"2712","2016","carbonfootprint",1
"2713","2016","carbonsequestrationpotential",1
"2714","2016","carbonsource",1
"2715","2016","carbonstock",1
"2716","2016","carbonstocks",1
"2717","2016","casestudymethodology",1
"2718","2016","cateringservice",1
"2719","2016","cattlefarming",1
"2720","2016","centralhimalaya",1
"2721","2016","cherry",1
"2722","2016","chickpea",1
"2723","2016","chittagong[bangladesh]",1
"2724","2016","chittagonghilltracts",1
"2725","2016","choiceexperiment",1
"2726","2016","chongqing",1
"2727","2016","classification",1
"2728","2016","climatechangeadaptation",1
"2729","2016","clusteranalysis",1
"2730","2016","collectiveaction",1
"2731","2016","colonialburma",1
"2732","2016","colonialism",1
"2733","2016","commerce",1
"2734","2016","commercialplantation",1
"2735","2016","comparativestudy",1
"2736","2016","competition",1
"2737","2016","competitiveness",1
"2738","2016","complexnetworks",1
"2739","2016","compositeindicators",1
"2740","2016","conservation",1
"2741","2016","conservationagriculture",1
"2742","2016","conservationbiologicalcontrol",1
"2743","2016","conservationmanagement",1
"2744","2016","conservationofnaturalresources",1
